defined	arg	defined arg
CERT_FIND_PROP_ONLY_CTL_USAGE_FLAG		CERT_FIND_PROP_ONLY_ENHKEY_USAGE_FLAG
CERT_FIND_NO_CTL_USAGE_FLAG		CERT_FIND_NO_ENHKEY_USAGE_FLAG
CERT_FIND_OR_CTL_USAGE_FLAG		CERT_FIND_OR_ENHKEY_USAGE_FLAG
CERT_FIND_VALID_CTL_USAGE_FLAG		CERT_FIND_VALID_ENHKEY_USAGE_FLAG
CERT_SET_PROPERTY_IGNORE_PERSIST_ERROR_FLAG		0x80000000
CERT_SET_PROPERTY_INHIBIT_PERSIST_FLAG		0x40000000
CTL_ENTRY_FROM_PROP_CHAIN_FLAG		0x1
CRL_FIND_ANY		0
CRL_FIND_ISSUED_BY		1
CRL_FIND_EXISTING		2
CRL_FIND_ISSUED_FOR		3
CRL_FIND_ISSUED_BY_AKI_FLAG		0x1
CRL_FIND_ISSUED_BY_SIGNATURE_FLAG		0x2
CRL_FIND_ISSUED_BY_DELTA_FLAG		0x4
CRL_FIND_ISSUED_BY_BASE_FLAG		0x8
CRL_FIND_ISSUED_FOR_SET_STRONG_PROPERTIES_FLAG		0x10
CERT_STORE_ADD_NEW		1
CERT_STORE_ADD_USE_EXISTING		2
CERT_STORE_ADD_REPLACE_EXISTING		3
CERT_STORE_ADD_ALWAYS		4
CERT_STORE_ADD_REPLACE_EXISTING_INHERIT_PROPERTIES		5
CERT_STORE_ADD_NEWER		6
CERT_STORE_ADD_NEWER_INHERIT_PROPERTIES		7
CERT_STORE_CERTIFICATE_CONTEXT		1
CERT_STORE_CRL_CONTEXT		2
CERT_STORE_CTL_CONTEXT		3
CERT_STORE_ALL_CONTEXT_FLAG		(~0UL)
CERT_STORE_CERTIFICATE_CONTEXT_FLAG		(1 << CERT_STORE_CERTIFICATE_CONTEXT)
CERT_STORE_CRL_CONTEXT_FLAG		(1 << CERT_STORE_CRL_CONTEXT)
CERT_STORE_CTL_CONTEXT_FLAG		(1 << CERT_STORE_CTL_CONTEXT)
CTL_ANY_SUBJECT_TYPE		1
CTL_CERT_SUBJECT_TYPE		2
CTL_FIND_ANY		0
CTL_FIND_SHA1_HASH		1
CTL_FIND_MD5_HASH		2
CTL_FIND_USAGE		3
CTL_FIND_SUBJECT		4
CTL_FIND_EXISTING		5
CTL_FIND_NO_LIST_ID_CBDATA		0xFFFFFFFF
CTL_FIND_NO_SIGNER_PTR		((PCERT_INFO) -1)
CTL_FIND_SAME_USAGE_FLAG		0x1
CERT_STORE_CTRL_RESYNC		1
CERT_STORE_CTRL_NOTIFY_CHANGE		2
CERT_STORE_CTRL_COMMIT		3
CERT_STORE_CTRL_AUTO_RESYNC		4
CERT_STORE_CTRL_CANCEL_NOTIFY		5
CERT_STORE_CTRL_INHIBIT_DUPLICATE_HANDLE_FLAG		0x1
CERT_STORE_CTRL_COMMIT_FORCE_FLAG		0x1
CERT_STORE_CTRL_COMMIT_CLEAR_FLAG		0x2
CERT_STORE_LOCALIZED_NAME_PROP_ID		0x1000
CERT_CREATE_CONTEXT_NOCOPY_FLAG		0x1
CERT_CREATE_CONTEXT_SORTED_FLAG		0x2
CERT_CREATE_CONTEXT_NO_HCRYPTMSG_FLAG		0x4
CERT_CREATE_CONTEXT_NO_ENTRY_FLAG		0x8
CERT_PHYSICAL_STORE_ADD_ENABLE_FLAG		0x1
CERT_PHYSICAL_STORE_OPEN_DISABLE_FLAG		0x2
CERT_PHYSICAL_STORE_REMOTE_OPEN_DISABLE_FLAG		0x4
CERT_PHYSICAL_STORE_INSERT_COMPUTER_NAME_ENABLE_FLAG		0x8
CERT_PHYSICAL_STORE_PREDEFINED_ENUM_FLAG		0x1
CERT_PHYSICAL_STORE_DEFAULT_NAME		L".Default"
CERT_PHYSICAL_STORE_GROUP_POLICY_NAME		L".GroupPolicy"
CERT_PHYSICAL_STORE_LOCAL_MACHINE_NAME		L".LocalMachine"
CERT_PHYSICAL_STORE_DS_USER_CERTIFICATE_NAME		L".UserCertificate"
CERT_PHYSICAL_STORE_LOCAL_MACHINE_GROUP_POLICY_NAME		L".LocalMachineGroupPolicy"
CERT_PHYSICAL_STORE_ENTERPRISE_NAME		L".Enterprise"
CERT_PHYSICAL_STORE_AUTH_ROOT_NAME		L".AuthRoot"
CERT_PHYSICAL_STORE_SMART_CARD_NAME		L".SmartCard"
CRYPT_OID_OPEN_SYSTEM_STORE_PROV_FUNC		"CertDllOpenSystemStoreProv"
CRYPT_OID_REGISTER_SYSTEM_STORE_FUNC		"CertDllRegisterSystemStore"
CRYPT_OID_UNREGISTER_SYSTEM_STORE_FUNC		"CertDllUnregisterSystemStore"
CRYPT_OID_ENUM_SYSTEM_STORE_FUNC		"CertDllEnumSystemStore"
CRYPT_OID_REGISTER_PHYSICAL_STORE_FUNC		"CertDllRegisterPhysicalStore"
CRYPT_OID_UNREGISTER_PHYSICAL_STORE_FUNC		"CertDllUnregisterPhysicalStore"
CRYPT_OID_ENUM_PHYSICAL_STORE_FUNC		"CertDllEnumPhysicalStore"
CRYPT_OID_SYSTEM_STORE_LOCATION_VALUE_NAME		L"SystemStoreLocation"
CMSG_TRUSTED_SIGNER_FLAG		0x1
CMSG_SIGNER_ONLY_FLAG		0x2
CMSG_USE_SIGNER_INDEX_FLAG		0x4
CMSG_CMS_ENCAPSULATED_CTL_FLAG		0x00008000
CMSG_ENCODE_SORTED_CTL_FLAG		0x1
CMSG_ENCODE_HASHED_SUBJECT_IDENTIFIER_FLAG		0x2
CERT_VERIFY_INHIBIT_CTL_UPDATE_FLAG		0x1
CERT_VERIFY_TRUSTED_SIGNERS_FLAG		0x2
CERT_VERIFY_NO_TIME_CHECK_FLAG		0x4
CERT_VERIFY_ALLOW_MORE_USAGE_FLAG		0x8
CERT_VERIFY_UPDATED_CTL_FLAG		0x1
CERT_CONTEXT_REVOCATION_TYPE		1
CERT_VERIFY_REV_CHAIN_FLAG		0x00000001
CERT_VERIFY_CACHE_ONLY_BASED_REVOCATION		0x00000002
CERT_VERIFY_REV_ACCUMULATIVE_TIMEOUT_FLAG		0x00000004
CERT_VERIFY_REV_SERVER_OCSP_FLAG		0x00000008
CERT_VERIFY_REV_NO_OCSP_FAILOVER_TO_CRL_FLAG		0x00000010
CERT_VERIFY_REV_SERVER_OCSP_WIRE_ONLY_FLAG		0x00000020
CERT_UNICODE_IS_RDN_ATTRS_FLAG		0x1
CERT_CASE_INSENSITIVE_IS_RDN_ATTRS_FLAG		0x2
CRYPT_VERIFY_CERT_SIGN_SUBJECT_BLOB		1
CRYPT_VERIFY_CERT_SIGN_SUBJECT_CERT		2
CRYPT_VERIFY_CERT_SIGN_SUBJECT_CRL		3
CRYPT_VERIFY_CERT_SIGN_SUBJECT_OCSP_BASIC_SIGNED_RESPONSE		4
CRYPT_VERIFY_CERT_SIGN_ISSUER_PUBKEY		1
CRYPT_VERIFY_CERT_SIGN_ISSUER_CERT		2
CRYPT_VERIFY_CERT_SIGN_ISSUER_CHAIN		3
CRYPT_VERIFY_CERT_SIGN_ISSUER_NULL		4
CRYPT_VERIFY_CERT_SIGN_DISABLE_MD2_MD4_FLAG		0x00000001
CRYPT_VERIFY_CERT_SIGN_SET_STRONG_PROPERTIES_FLAG		0x00000002
CRYPT_VERIFY_CERT_SIGN_RETURN_STRONG_PROPERTIES_FLAG		0x00000004
CRYPT_VERIFY_CERT_SIGN_CHECK_WEAK_HASH_FLAG		0x00000008
CRYPT_OID_EXTRACT_ENCODED_SIGNATURE_PARAMETERS_FUNC		"CryptDllExtractEncodedSignatureParameters"
CRYPT_OID_SIGN_AND_ENCODE_HASH_FUNC		"CryptDllSignAndEncodeHash"
CRYPT_OID_VERIFY_ENCODED_SIGNATURE_FUNC		"CryptDllVerifyEncodedSignature"
CRYPT_DEFAULT_CONTEXT_AUTO_RELEASE_FLAG		0x00000001
CRYPT_DEFAULT_CONTEXT_PROCESS_FLAG		0x00000002
CRYPT_DEFAULT_CONTEXT_CERT_SIGN_OID		1
CRYPT_DEFAULT_CONTEXT_MULTI_CERT_SIGN_OID		2
CRYPT_OID_EXPORT_PUBLIC_KEY_INFO_FUNC		"CryptDllExportPublicKeyInfoEx"
CRYPT_OID_EXPORT_PUBLIC_KEY_INFO_EX2_FUNC		"CryptDllExportPublicKeyInfoEx2"
CRYPT_OID_EXPORT_PUBLIC_KEY_INFO_FROM_BCRYPT_HANDLE_FUNC		"CryptDllExportPublicKeyInfoFromBCryptKeyHandle"
CRYPT_OID_IMPORT_PUBLIC_KEY_INFO_FUNC		"CryptDllImportPublicKeyInfoEx"
CRYPT_OID_IMPORT_PUBLIC_KEY_INFO_EX2_FUNC		"CryptDllImportPublicKeyInfoEx2"
CRYPT_ACQUIRE_CACHE_FLAG		0x00000001
CRYPT_ACQUIRE_USE_PROV_INFO_FLAG		0x00000002
CRYPT_ACQUIRE_COMPARE_KEY_FLAG		0x00000004
CRYPT_ACQUIRE_NO_HEALING		0x00000008
CRYPT_ACQUIRE_SILENT_FLAG		0x00000040
CRYPT_ACQUIRE_WINDOW_HANDLE_FLAG		0x00000080
CRYPT_ACQUIRE_NCRYPT_KEY_FLAGS_MASK		0x00070000
CRYPT_ACQUIRE_ALLOW_NCRYPT_KEY_FLAG		0x00010000
CRYPT_ACQUIRE_PREFER_NCRYPT_KEY_FLAG		0x00020000
CRYPT_ACQUIRE_ONLY_NCRYPT_KEY_FLAG		0x00040000
CRYPT_FIND_USER_KEYSET_FLAG		0x00000001
CRYPT_FIND_MACHINE_KEYSET_FLAG		0x00000002
CRYPT_FIND_SILENT_KEYSET_FLAG		0x00000040
CRYPT_OID_IMPORT_PRIVATE_KEY_INFO_FUNC		"CryptDllImportPrivateKeyInfoEx"
CRYPT_OID_EXPORT_PRIVATE_KEY_INFO_FUNC		"CryptDllExportPrivateKeyInfoEx"
CRYPT_DELETE_KEYSET		CRYPT_DELETEKEYSET
CertRDNValueToStr		CertRDNValueToStrA
CertNameToStr		CertNameToStrA
CERT_SIMPLE_NAME_STR		1
CERT_OID_NAME_STR		2
CERT_X500_NAME_STR		3
CERT_XML_NAME_STR		4
CERT_NAME_STR_SEMICOLON_FLAG		0x40000000
CERT_NAME_STR_NO_PLUS_FLAG		0x20000000
CERT_NAME_STR_NO_QUOTING_FLAG		0x10000000
CERT_NAME_STR_CRLF_FLAG		0x08000000
CERT_NAME_STR_COMMA_FLAG		0x04000000
CERT_NAME_STR_REVERSE_FLAG		0x02000000
CERT_NAME_STR_FORWARD_FLAG		0x01000000
CERT_NAME_STR_DISABLE_IE4_UTF8_FLAG		0x00010000
CERT_NAME_STR_ENABLE_T61_UNICODE_FLAG		0x00020000
CERT_NAME_STR_ENABLE_UTF8_UNICODE_FLAG		0x00040000
CERT_NAME_STR_FORCE_UTF8_DIR_STR_FLAG		0x00080000
CERT_NAME_STR_DISABLE_UTF8_DIR_STR_FLAG		0x00100000
CERT_NAME_STR_ENABLE_PUNYCODE_FLAG		0x00200000
CertStrToName		CertStrToNameA
CertGetNameString		CertGetNameStringA
CERT_NAME_EMAIL_TYPE		1
CERT_NAME_RDN_TYPE		2
CERT_NAME_ATTR_TYPE		3
CERT_NAME_SIMPLE_DISPLAY_TYPE		4
CERT_NAME_FRIENDLY_DISPLAY_TYPE		5
CERT_NAME_DNS_TYPE		6
CERT_NAME_URL_TYPE		7
CERT_NAME_UPN_TYPE		8
CERT_NAME_ISSUER_FLAG		0x1
CERT_NAME_DISABLE_IE4_UTF8_FLAG		0x00010000
CERT_NAME_SEARCH_ALL_NAMES_FLAG		0x2
CRYPT_MESSAGE_BARE_CONTENT_OUT_FLAG		0x00000001
CRYPT_MESSAGE_ENCAPSULATED_CONTENT_OUT_FLAG		0x00000002
CRYPT_MESSAGE_KEYID_SIGNER_FLAG		0x00000004
CRYPT_MESSAGE_SILENT_KEYSET_FLAG		0x00000040
CRYPT_MESSAGE_KEYID_RECIPIENT_FLAG		0x4
CertOpenSystemStore		CertOpenSystemStoreA
CertAddEncodedCertificateToSystemStore		CertAddEncodedCertificateToSystemStoreA
CERT_QUERY_OBJECT_FILE		0x00000001
CERT_QUERY_OBJECT_BLOB		0x00000002
CERT_QUERY_CONTENT_CERT		1
CERT_QUERY_CONTENT_CTL		2
CERT_QUERY_CONTENT_CRL		3
CERT_QUERY_CONTENT_SERIALIZED_STORE		4
CERT_QUERY_CONTENT_SERIALIZED_CERT		5
CERT_QUERY_CONTENT_SERIALIZED_CTL		6
CERT_QUERY_CONTENT_SERIALIZED_CRL		7
CERT_QUERY_CONTENT_PKCS7_SIGNED		8
CERT_QUERY_CONTENT_PKCS7_UNSIGNED		9
CERT_QUERY_CONTENT_PKCS7_SIGNED_EMBED		10
CERT_QUERY_CONTENT_PKCS10		11
CERT_QUERY_CONTENT_PFX		12
CERT_QUERY_CONTENT_CERT_PAIR		13
CERT_QUERY_CONTENT_PFX_AND_LOAD		14
CERT_QUERY_CONTENT_FLAG_CERT		( 1 << CERT_QUERY_CONTENT_CERT)
CERT_QUERY_CONTENT_FLAG_CTL		( 1 << CERT_QUERY_CONTENT_CTL)
CERT_QUERY_CONTENT_FLAG_CRL		( 1 << CERT_QUERY_CONTENT_CRL)
CERT_QUERY_CONTENT_FLAG_SERIALIZED_STORE		( 1 << CERT_QUERY_CONTENT_SERIALIZED_STORE)
CERT_QUERY_CONTENT_FLAG_SERIALIZED_CERT		( 1 << CERT_QUERY_CONTENT_SERIALIZED_CERT)
CERT_QUERY_CONTENT_FLAG_SERIALIZED_CTL		( 1 << CERT_QUERY_CONTENT_SERIALIZED_CTL)
CERT_QUERY_CONTENT_FLAG_SERIALIZED_CRL		( 1 << CERT_QUERY_CONTENT_SERIALIZED_CRL)
CERT_QUERY_CONTENT_FLAG_PKCS7_SIGNED		( 1 << CERT_QUERY_CONTENT_PKCS7_SIGNED)
CERT_QUERY_CONTENT_FLAG_PKCS7_UNSIGNED		( 1 << CERT_QUERY_CONTENT_PKCS7_UNSIGNED)
CERT_QUERY_CONTENT_FLAG_PKCS7_SIGNED_EMBED		( 1 << CERT_QUERY_CONTENT_PKCS7_SIGNED_EMBED)
CERT_QUERY_CONTENT_FLAG_PKCS10		( 1 << CERT_QUERY_CONTENT_PKCS10)
CERT_QUERY_CONTENT_FLAG_PFX		( 1 << CERT_QUERY_CONTENT_PFX)
CERT_QUERY_CONTENT_FLAG_CERT_PAIR		( 1 << CERT_QUERY_CONTENT_CERT_PAIR)
CERT_QUERY_CONTENT_FLAG_PFX_AND_LOAD		( 1 << CERT_QUERY_CONTENT_PFX_AND_LOAD)
CERT_QUERY_CONTENT_FLAG_ALL		( CERT_QUERY_CONTENT_FLAG_CERT | CERT_QUERY_CONTENT_FLAG_CTL | CERT_QUERY_CONTENT_FLAG_CRL | CERT_QUERY_CONTENT_FLAG_SERIALIZED_STORE | CERT_QUERY_CONTENT_FLAG_SERIALIZED_CERT | CERT_QUERY_CONTENT_FLAG_SERIALIZED_CTL | CERT_QUERY_CONTENT_FLAG_SERIALIZED_CRL | CERT_QUERY_CONTENT_FLAG_PKCS7_SIGNED | CERT_QUERY_CONTENT_FLAG_PKCS7_UNSIGNED | CERT_QUERY_CONTENT_FLAG_PKCS7_SIGNED_EMBED | CERT_QUERY_CONTENT_FLAG_PKCS10 | CERT_QUERY_CONTENT_FLAG_PFX | CERT_QUERY_CONTENT_FLAG_CERT_PAIR )
CERT_QUERY_CONTENT_FLAG_ALL_ISSUER_CERT		( CERT_QUERY_CONTENT_FLAG_CERT | CERT_QUERY_CONTENT_FLAG_SERIALIZED_STORE | CERT_QUERY_CONTENT_FLAG_SERIALIZED_CERT | CERT_QUERY_CONTENT_FLAG_PKCS7_SIGNED | CERT_QUERY_CONTENT_FLAG_PKCS7_UNSIGNED )
CERT_QUERY_FORMAT_BINARY		1
CERT_QUERY_FORMAT_BASE64_ENCODED		2
CERT_QUERY_FORMAT_ASN_ASCII_HEX_ENCODED		3
CERT_QUERY_FORMAT_FLAG_BINARY		( 1 << CERT_QUERY_FORMAT_BINARY)
CERT_QUERY_FORMAT_FLAG_BASE64_ENCODED		( 1 << CERT_QUERY_FORMAT_BASE64_ENCODED)
CERT_QUERY_FORMAT_FLAG_ASN_ASCII_HEX_ENCODED		( 1 << CERT_QUERY_FORMAT_ASN_ASCII_HEX_ENCODED)
CERT_QUERY_FORMAT_FLAG_ALL		( CERT_QUERY_FORMAT_FLAG_BINARY | CERT_QUERY_FORMAT_FLAG_BASE64_ENCODED | CERT_QUERY_FORMAT_FLAG_ASN_ASCII_HEX_ENCODED )
CREDENTIAL_OID_PASSWORD_CREDENTIALS_A		((LPCSTR)1)
CREDENTIAL_OID_PASSWORD_CREDENTIALS_W		((LPCSTR)2)
CREDENTIAL_OID_PASSWORD_CREDENTIALS		CREDENTIAL_OID_PASSWORD_CREDENTIALS_A
SCHEME_OID_RETRIEVE_ENCODED_OBJECT_FUNC		"SchemeDllRetrieveEncodedObject"
SCHEME_OID_RETRIEVE_ENCODED_OBJECTW_FUNC		"SchemeDllRetrieveEncodedObjectW"
CONTEXT_OID_CREATE_OBJECT_CONTEXT_FUNC		"ContextDllCreateObjectContext"
CONTEXT_OID_CERTIFICATE		((LPCSTR)1)
CONTEXT_OID_CRL		((LPCSTR)2)
CONTEXT_OID_CTL		((LPCSTR)3)
CONTEXT_OID_PKCS7		((LPCSTR)4)
CONTEXT_OID_CAPI2_ANY		((LPCSTR)5)
CONTEXT_OID_OCSP_RESP		((LPCSTR)6)
CRYPT_RETRIEVE_MULTIPLE_OBJECTS		0x00000001
CRYPT_CACHE_ONLY_RETRIEVAL		0x00000002
CRYPT_WIRE_ONLY_RETRIEVAL		0x00000004
CRYPT_DONT_CACHE_RESULT		0x00000008
CRYPT_ASYNC_RETRIEVAL		0x00000010
CRYPT_STICKY_CACHE_RETRIEVAL		0x00001000
CRYPT_LDAP_SCOPE_BASE_ONLY_RETRIEVAL		0x00002000
CRYPT_OFFLINE_CHECK_RETRIEVAL		0x00004000
CRYPT_LDAP_INSERT_ENTRY_ATTRIBUTE		0x00008000
CRYPT_LDAP_SIGN_RETRIEVAL		0x00010000
CRYPT_NO_AUTH_RETRIEVAL		0x00020000
CRYPT_LDAP_AREC_EXCLUSIVE_RETRIEVAL		0x00040000
CRYPT_AIA_RETRIEVAL		0x00080000
CRYPT_HTTP_POST_RETRIEVAL		0x00100000
CRYPT_PROXY_CACHE_RETRIEVAL		0x00200000
CRYPT_NOT_MODIFIED_RETRIEVAL		0x00400000
CRYPT_ENABLE_SSL_REVOCATION_RETRIEVAL		0x00800000
CRYPT_RANDOM_QUERY_STRING_RETRIEVAL		0x04000000
CRYPT_ENABLE_FILE_RETRIEVAL		0x08000000
CRYPT_CREATE_NEW_FLUSH_ENTRY		0x10000000
CRYPT_VERIFY_CONTEXT_SIGNATURE		0x00000020
CRYPT_VERIFY_DATA_HASH		0x00000040
CRYPT_KEEP_TIME_VALID		0x00000080
CRYPT_DONT_VERIFY_SIGNATURE		0x00000100
CRYPT_DONT_CHECK_TIME_VALIDITY		0x00000200
CRYPT_CHECK_FRESHNESS_TIME_VALIDITY		0x00000400
CRYPT_ACCUMULATIVE_TIMEOUT		0x00000800
CRYPT_OCSP_ONLY_RETRIEVAL		0x01000000
CRYPT_NO_OCSP_FAILOVER_TO_CRL_RETRIEVAL		0x02000000
CRYPTNET_URL_CACHE_PRE_FETCH_NONE		0
CRYPTNET_URL_CACHE_PRE_FETCH_BLOB		1
CRYPTNET_URL_CACHE_PRE_FETCH_CRL		2
CRYPTNET_URL_CACHE_PRE_FETCH_OCSP		3
CRYPTNET_URL_CACHE_PRE_FETCH_AUTOROOT_CAB		5
CRYPTNET_URL_CACHE_PRE_FETCH_DISALLOWED_CERT_CAB		6
CRYPTNET_URL_CACHE_PRE_FETCH_PIN_RULES_CAB		7
CRYPTNET_URL_CACHE_DEFAULT_FLUSH		0
CRYPTNET_URL_CACHE_DISABLE_FLUSH		0xFFFFFFFF
CRYPTNET_URL_CACHE_RESPONSE_NONE		0
CRYPTNET_URL_CACHE_RESPONSE_HTTP		1
CRYPTNET_URL_CACHE_RESPONSE_VALIDATED		0x8000
CRYPT_RETRIEVE_MAX_ERROR_CONTENT_LENGTH		0x1000
CryptRetrieveObjectByUrl		CryptRetrieveObjectByUrlA
CRYPT_PARAM_ASYNC_RETRIEVAL_COMPLETION		((LPCSTR)1)
CRYPT_PARAM_CANCEL_ASYNC_RETRIEVAL		((LPCSTR)2)
CRYPT_GET_URL_FROM_PROPERTY		0x00000001
CRYPT_GET_URL_FROM_EXTENSION		0x00000002
CRYPT_GET_URL_FROM_UNAUTH_ATTRIBUTE		0x00000004
CRYPT_GET_URL_FROM_AUTH_ATTRIBUTE		0x00000008
URL_OID_GET_OBJECT_URL_FUNC		"UrlDllGetObjectUrl"
URL_OID_CERTIFICATE_ISSUER		((LPCSTR)1)
URL_OID_CERTIFICATE_CRL_DIST_POINT		((LPCSTR)2)
URL_OID_CTL_ISSUER		((LPCSTR)3)
URL_OID_CTL_NEXT_UPDATE		((LPCSTR)4)
URL_OID_CRL_ISSUER		((LPCSTR)5)
URL_OID_CERTIFICATE_FRESHEST_CRL		((LPCSTR)6)
URL_OID_CRL_FRESHEST_CRL		((LPCSTR)7)
URL_OID_CROSS_CERT_DIST_POINT		((LPCSTR)8)
URL_OID_CERTIFICATE_OCSP		((LPCSTR)9)
URL_OID_CERTIFICATE_OCSP_AND_CRL_DIST_POINT		((LPCSTR)10)
URL_OID_CERTIFICATE_CRL_DIST_POINT_AND_OCSP		((LPCSTR)11)
URL_OID_CROSS_CERT_SUBJECT_INFO_ACCESS		((LPCSTR)12)
URL_OID_CERTIFICATE_ONLY_OCSP		((LPCSTR)13)
TIME_VALID_OID_GET_OBJECT_FUNC		"TimeValidDllGetObject"
TIME_VALID_OID_GET_CTL		((LPCSTR)1)
TIME_VALID_OID_GET_CRL		((LPCSTR)2)
TIME_VALID_OID_GET_CRL_FROM_CERT		((LPCSTR)3)
TIME_VALID_OID_GET_FRESHEST_CRL_FROM_CERT		((LPCSTR)4)
TIME_VALID_OID_GET_FRESHEST_CRL_FROM_CRL		((LPCSTR)5)
TIME_VALID_OID_FLUSH_OBJECT_FUNC		"TimeValidDllFlushObject"
TIME_VALID_OID_FLUSH_CTL		((LPCSTR)1)
TIME_VALID_OID_FLUSH_CRL		((LPCSTR)2)
TIME_VALID_OID_FLUSH_CRL_FROM_CERT		((LPCSTR)3)
TIME_VALID_OID_FLUSH_FRESHEST_CRL_FROM_CERT		((LPCSTR)4)
TIME_VALID_OID_FLUSH_FRESHEST_CRL_FROM_CRL		((LPCSTR)5)
CERT_CREATE_SELFSIGN_NO_SIGN		1
CERT_CREATE_SELFSIGN_NO_KEY_INFO		2
CRYPT_KEYID_MACHINE_FLAG		0x00000020
CRYPT_KEYID_ALLOC_FLAG		0x00008000
CRYPT_KEYID_DELETE_FLAG		0x00000010
CRYPT_KEYID_SET_NEW_FLAG		0x00002000
CERT_CHAIN_CONFIG_REGPATH		L"Software\\Microsoft\\Cryptography\\OID\\EncodingType 0\\CertDllCreateCertificateChainEngine\\Config"
CERT_CHAIN_MAX_URL_RETRIEVAL_BYTE_COUNT_VALUE_NAME		L"MaxUrlRetrievalByteCount"
CERT_CHAIN_MAX_URL_RETRIEVAL_BYTE_COUNT_DEFAULT		(100*1024*1024)
CERT_CHAIN_CACHE_RESYNC_FILETIME_VALUE_NAME		L"ChainCacheResyncFiletime"
CERT_CHAIN_DISABLE_MANDATORY_BASIC_CONSTRAINTS_VALUE_NAME		L"DisableMandatoryBasicConstraints"
CERT_CHAIN_DISABLE_CA_NAME_CONSTRAINTS_VALUE_NAME		L"DisableCANameConstraints"
CERT_CHAIN_DISABLE_UNSUPPORTED_CRITICAL_EXTENSIONS_VALUE_NAME		L"DisableUnsupportedCriticalExtensions"
CERT_CHAIN_MAX_AIA_URL_COUNT_IN_CERT_VALUE_NAME		L"MaxAIAUrlCountInCert"
CERT_CHAIN_MAX_AIA_URL_COUNT_IN_CERT_DEFAULT		5
CERT_CHAIN_MAX_AIA_URL_RETRIEVAL_COUNT_PER_CHAIN_VALUE_NAME		L"MaxAIAUrlRetrievalCountPerChain"
CERT_CHAIN_MAX_AIA_URL_RETRIEVAL_COUNT_PER_CHAIN_DEFAULT		3
CERT_CHAIN_MAX_AIA_URL_RETRIEVAL_BYTE_COUNT_VALUE_NAME		L"MaxAIAUrlRetrievalByteCount"
CERT_CHAIN_MAX_AIA_URL_RETRIEVAL_BYTE_COUNT_DEFAULT		100000
CERT_CHAIN_MAX_AIA_URL_RETRIEVAL_CERT_COUNT_VALUE_NAME		L"MaxAIAUrlRetrievalCertCount"
CERT_CHAIN_MAX_AIA_URL_RETRIEVAL_CERT_COUNT_DEFAULT		10
CERT_CHAIN_OCSP_VALIDITY_SECONDS_VALUE_NAME		L"OcspValiditySeconds"
CERT_CHAIN_OCSP_VALIDITY_SECONDS_DEFAULT		(12 * 60 * 60)
CERT_CHAIN_DISABLE_SERIAL_CHAIN_VALUE_NAME		L"DisableSerialChain"
CERT_CHAIN_SERIAL_CHAIN_LOG_FILE_NAME_VALUE_NAME		L"SerialChainLogFileName"
CERT_CHAIN_DISABLE_SYNC_WITH_SSL_TIME_VALUE_NAME		L"DisableSyncWithSslTime"
CERT_CHAIN_MAX_SSL_TIME_UPDATED_EVENT_COUNT_VALUE_NAME		L"MaxSslTimeUpdatedEventCount"
CERT_CHAIN_MAX_SSL_TIME_UPDATED_EVENT_COUNT_DEFAULT		5
CERT_CHAIN_MAX_SSL_TIME_UPDATED_EVENT_COUNT_DISABLE		0xFFFFFFFF
CERT_CHAIN_SSL_HANDSHAKE_LOG_FILE_NAME_VALUE_NAME		L"SslHandshakeLogFileName"
CERT_CHAIN_ENABLE_WEAK_SIGNATURE_FLAGS_VALUE_NAME		L"EnableWeakSignatureFlags"
CERT_CHAIN_ENABLE_MD2_MD4_FLAG		0x00000001
CERT_CHAIN_ENABLE_WEAK_RSA_ROOT_FLAG		0x00000002
CERT_CHAIN_ENABLE_WEAK_LOGGING_FLAG		0x00000004
CERT_CHAIN_ENABLE_ONLY_WEAK_LOGGING_FLAG		0x00000008
CERT_CHAIN_MIN_RSA_PUB_KEY_BIT_LENGTH_VALUE_NAME		L"MinRsaPubKeyBitLength"
CERT_CHAIN_MIN_RSA_PUB_KEY_BIT_LENGTH_DEFAULT		1023
CERT_CHAIN_MIN_RSA_PUB_KEY_BIT_LENGTH_DISABLE		0xFFFFFFFF
CERT_CHAIN_WEAK_RSA_PUB_KEY_TIME_VALUE_NAME		L"WeakRsaPubKeyTime"
CERT_CHAIN_WEAK_RSA_PUB_KEY_TIME_DEFAULT		0x01CA8A755C6E0000ui64
CERT_CHAIN_WEAK_SIGNATURE_LOG_DIR_VALUE_NAME		L"WeakSignatureLogDir"
CERT_CHAIN_DEFAULT_CONFIG_SUBDIR		L"Default"
CERT_CHAIN_WEAK_PREFIX_NAME		L"Weak"
CERT_CHAIN_WEAK_THIRD_PARTY_CONFIG_NAME		L"ThirdParty"
CERT_CHAIN_WEAK_ALL_CONFIG_NAME		L"All"
CERT_CHAIN_WEAK_FLAGS_NAME		L"Flags"
CERT_CHAIN_WEAK_HYGIENE_NAME		L"Hygiene"
CERT_CHAIN_WEAK_AFTER_TIME_NAME		L"AfterTime"
CERT_CHAIN_WEAK_FILE_HASH_AFTER_TIME_NAME		L"FileHashAfterTime"
CERT_CHAIN_WEAK_TIMESTAMP_HASH_AFTER_TIME_NAME		L"TimestampHashAfterTime"
CERT_CHAIN_WEAK_MIN_BIT_LENGTH_NAME		L"MinBitLength"
CERT_CHAIN_WEAK_SHA256_ALLOW_NAME		L"Sha256Allow"
